player,level,success,average_score,performance,attempts,average_duration
118BFDC6,levels/infiltration/niveau11.xml,True,4592.0,1.0,3,0 days 00:01:14.547000
118BFDC6,levels/infiltration/niveau12.xml,True,2064.4166666666665,0.6533101045296167,12,0 days 00:01:22.988833333
118BFDC6,levels/infiltration/niveau13.xml,True,3174.0,0.7794074074074074,3,0 days 00:01:32.750000
118BFDC6,levels/infiltration/niveau14.xml,True,3332.6666666666665,0.9521904761904761,6,0 days 00:01:56.139333333
118BFDC6,levels/infiltration/niveau15.xml,True,3888.6666666666665,1.0,6,0 days 00:01:03.889666666
118BFDC6,levels/infiltration/niveau16.xml,True,2777.3333333333335,0.833366673334667,6,0 days 00:01:47.001333333
118BFDC6,levels/infiltration/niveau17.xml,True,3800.190476190476,0.8823333333333333,21,0 days 00:01:05.408666666
118BFDC6,levels/infiltration/niveau18.xml,True,2579.8,0.6407407407407407,5,0 days 00:00:48.705600
118BFDC6,levels/infiltration/niveau19.xml,True,1974.8,0.3818095238095238,10,0 days 00:01:02.077400
118BFDC6,levels/infiltration/niveau20.xml,True,2270.5,0.9919217687074829,8,0 days 00:00:40.897250
118BFDC6,levels/infiltration/niveau21.xml,True,3333.0,1.0,2,0 days 00:00:10.539000
118BFDC6,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:24.354000
118BFDC6,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:23.575000
118BFDC6,levels/repetiteur/niveau03.xml,True,10050.0,0.8453903095558546,1,0 days 00:00:39.818000
118BFDC6,levels/repetiteur/niveau04.xml,False,0.0,0.0,1,0 days 00:00:09.950000
118BFDC6,levels/tutoriel/nommerscript.xml,True,3000.0,0.43072505384063176,8,0 days 00:00:42.514500
118BFDC6,levels/tutoriel/ouvrirporte.xml,True,3299.4,0.37968652903403993,15,0 days 00:00:53.799600
118BFDC6,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:02:36
119113B2,levels/blocklymaze/niveau01.xml,True,7999.0,1.0,2,0 days 00:00:11.380000
119113B2,levels/blocklymaze/niveau04.xml,True,1647.6666666666667,0.3495015201866648,6,0 days 00:00:39.373666666
119113B2,levels/blocklymaze/niveau06.xml,True,1297.6666666666667,0.4032107716209218,6,0 days 00:01:18.634666666
119113B2,levels/blocklymaze/niveau07.xml,False,0.0,0.0,2,0 days 00:00:08.675000
119113B2,levels/collaborateur/niveau01.xml,True,15678.0,0.979875,1,0 days 00:00:54.958000
119113B2,levels/collaborateur/niveau02.xml,True,4763.666666666667,0.9115320831738742,3,0 days 00:01:35.973333333
119113B2,levels/collaborateur/niveau03.xml,True,4643.333333333333,0.8885061870136497,3,0 days 00:02:06.545333333
119113B2,levels/collaborateur/niveau04.xml,True,13897.5,0.9618173030449493,4,0 days 00:01:11.601250
119113B2,levels/collaborateur/niveau06.xml,True,4592.0,0.8786835055491772,3,0 days 00:01:03.581000
119113B2,levels/collaborateur/niveau07.xml,True,9170.333333333334,0.9746164180159796,3,0 days 00:01:19.728666666
119113B2,levels/collaborateur/niveau08.xml,True,11010.4,0.9655789618614897,5,0 days 00:00:58.340400
119113B2,levels/infiltration/niveau07.xml,True,2456.0,0.28587863100373884,12,0 days 00:00:35.846500
119113B2,levels/infiltration/niveau10.xml,True,1284.6666666666667,0.2720214568040655,6,0 days 00:00:53.005333333
119113B2,levels/infiltration/niveau14.xml,True,4999.0,0.9521904761904761,2,0 days 00:01:48.320000
119113B2,levels/infiltration/niveau15.xml,True,5833.0,1.0,2,0 days 00:01:06.414000
119113B2,levels/repetiteur/niveau01.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:58.322000
119113B2,levels/repetiteur/niveau02.xml,True,11888.0,0.8438387279954571,1,0 days 00:00:27.889000
119113B2,levels/repetiteur/niveau03.xml,True,5025.0,0.8453903095558546,2,0 days 00:00:36.089500
119113B2,levels/repetiteur/niveau04.xml,True,9655.0,0.7004497968659316,1,0 days 00:01:25.373000
119113B2,levels/repetiteur/niveau05.xml,True,4625.0,0.6540337976384077,2,0 days 00:04:46.089500
119113B2,levels/repetiteur/niveau06.xml,True,1382.5714285714287,0.4437552388935457,7,0 days 00:01:07.674000
119113B2,levels/repetiteur/niveau07.xml,True,4750.0,0.9300959467397689,2,0 days 00:00:59.125500
119113B2,levels/tutoriel/createscript.xml,True,6750.0,0.477267906384784,1,0 days 00:01:07.637000
119113B2,levels/tutoriel/nommerscript.xml,True,3000.0,0.43072505384063176,4,0 days 00:01:15.879500
119113B2,levels/tutoriel/ouvrirporte.xml,True,5499.0,0.37968652903403993,3,0 days 00:00:48.051000
11B1AD4,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:12.736000
11B1AD4,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:11.856000
11B1AD4,levels/explorateur/niveau03.xml,True,11750.0,0.7580645161290323,1,0 days 00:00:19.633000
11B1AD4,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:00:28.721000
11B1AD4,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:00:35.474000
11B1AD4,levels/explorateur/niveau06.xml,True,9249.0,0.5967096774193549,1,0 days 00:00:41.166000
11B1AD4,levels/explorateur/niveau07.xml,True,9153.0,0.5838117106773824,1,0 days 00:00:35.243000
11B1AD4,levels/tutoriel/ouvrirporte.xml,True,5499.0,0.37968652903403993,3,0 days 00:00:39.797000
11B1AD4,levels/tutoriel/tutoriel.xml,True,10500.0,0.6774193548387096,1,0 days 00:01:32.376000
11FF488,levels/collaborateur/niveau01.xml,True,5678.0,0.354875,1,0 days 00:00:33.175000
11FF488,levels/collaborateur/niveau02.xml,True,3143.0,0.20047199897946166,1,0 days 00:01:20.307000
11FF488,levels/collaborateur/niveau03.xml,True,2597.0,0.16564612833269549,1,0 days 00:03:26.633000
11FF488,levels/collaborateur/niveau04.xml,True,2850.0,0.1967824345784713,1,0 days 00:03:26.197000
11FF488,levels/collaborateur/niveau05.2.xml,True,641.6666666666666,0.6416666666666667,6,0 days 00:01:32.359000
11FF488,levels/collaborateur/niveau06.xml,False,0.0,0.0,2,0 days 00:01:45.379500
11FF488,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:12.905000
11FF488,levels/explorateur/niveau02.xml,True,12999.0,0.8386451612903226,1,0 days 00:00:16.334000
11FF488,levels/explorateur/niveau03.xml,True,11750.0,0.7580645161290323,1,0 days 00:00:50.228000
11FF488,levels/explorateur/niveau04.xml,True,10499.0,0.6773548387096774,1,0 days 00:01:11.900000
11FF488,levels/explorateur/niveau05.xml,True,9875.0,0.6298635029978313,1,0 days 00:01:16.430000
11FF488,levels/explorateur/niveau06.xml,True,7789.0,0.5025161290322581,1,0 days 00:01:47.624000
11FF488,levels/infiltration/niveau07.xml,True,3976.0,0.28587863100373884,2,0 days 00:01:40.517000
11FF488,levels/infiltration/niveau10.xml,True,3854.0,0.2720214568040655,2,0 days 00:01:25.223000
11FF488,levels/tutoriel/nommerscript.xml,True,6000.0,0.43072505384063176,2,0 days 00:01:26.102000
11FF488,levels/tutoriel/ouvrirporte.xml,True,5499.0,0.37968652903403993,3,0 days 00:01:24.421000
11FF4E9,levels/blocklymaze/niveau04.xml,False,0.0,0.0,2,0 days 00:02:42.914000
11FF4E9,levels/collaborateur/niveau01.xml,True,3483.0,0.2176875,1,0 days 00:00:56.817000
11FF4E9,levels/collaborateur/niveau02.xml,True,2050.0,0.13075647404005614,1,0 days 00:01:32.249000
11FF4E9,levels/explorateur/niveau01.xml,True,15500.0,1.0,1,0 days 00:00:13.485000
